Entry	Enzyme regulation
O14965	ENZYME REGULATION: Activation of CDK1, appears to be an upstream event of AURKA activation. Phosphatase inhibitor-2 (PPP1R2) and TPX2 act also as activators. Inactivated by the G2 checkpoint. Inhibited by GADD45A and p53/TP53, and through dephosphorylation by protein phosphatase type 1 (PP1). MLN8054 is also a potent and selective inhibitor. Activated during the early phase of cilia disassembly in the presence of PIFO. {ECO:0000269|PubMed:11039908, ECO:0000269|PubMed:12390251, ECO:0000269|PubMed:17360485}.
O14966	
O14967	
O14972	
O14974	
O14975	
O14976	
O14977	
O14978	
O14979	
O14980	
O14981	
O14983	ENZYME REGULATION: Inhibited by sarcolipin (SLN), phospholamban (PLN) and myoregulin (MRLN) (By similarity). Reversibly inhibited by phospholamban (PLN) at low calcium concentrations (By similarity). Dephosphorylated PLN decreases the apparent affinity of the ATPase for calcium. This inhibition is regulated by the phosphorylation of PLN (By similarity). Enhanced by DWORF; DWORF increases activity by displacing sarcolipin (SLN), phospholamban (PLN) and myoregulin (MRLN) (By similarity). {ECO:0000250|UniProtKB:P04191, ECO:0000250|UniProtKB:Q8R429}.
O14986	
O14990	
O14994	
O15013	
O15014	
O15015	
O15016	
O15018	
O15020	
O15021	
O15027	
O15031	
O15033	
O15034	
O15037	
O15040	
O15041	
O15042	
O15047	
O15049	
O15050	
O15054	
O15055	
O15056	
O15060	
O15061	
O15062	
O15063	
O15066	
O15067	
O15068	
O15069	
O15072	
O15075	
O15078	
O15079	
O15083	
O15084	
O15085	
O15090	
O15091	
O15105	
O15111	ENZYME REGULATION: Activated when phosphorylated and inactivated when dephosphorylated.
O15116	
O15117	
O15118	
O15119	
O15120	
O15121	
O15123	
O15126	
O15127	
O15130	
O15131	
O15143	
O15144	
O15145	
O15146	ENZYME REGULATION: Positively regulated by CK2. {ECO:0000250}.
O15151	
O15155	
O15156	
O15160	
O15162	
O15164	
O15165	
O15169	
O15172	
O15173	
O15178	
O15182	
O15194	
O15195	
O15197	
O15198	
O15204	
O15205	
O15209	
O15211	
O15212	
O15213	
O15217	
O15218	
O15225	
O15226	
O15228	
O15229	
O15230	
O15231	
O15232	
O15234	
O15235	
O15239	
O15240	
O15243	
O15244	
O15245	
O15247	
O15254	
O15255	
O15258	
O15259	
O15260	
O15263	
O15264	ENZYME REGULATION: Activated by phosphorylation on threonine and tyrosine by dual specificity kinases, MAP2K3/MKK3, MAP2K6/MKK6, MAP2K4/MKK4 and MAP2K7/MKK7. Activation by ultraviolet radiation, hyperosmotic shock, anisomycin or by TNF-alpha is mediated by MAP2K3/MKK3. Inhibited by dual specificity phosphatase DUSP1. {ECO:0000269|PubMed:11500363, ECO:0000269|PubMed:9218798, ECO:0000269|PubMed:9374491}.
O15265	
O15266	
O15269	
O15270	
O15273	
O15287	
O15294	ENZYME REGULATION: Subject to product inhibition by UDP. {ECO:0000269|PubMed:21240259}.
O15296	
O15297	
O15303	
O15304	
O15305	
O15315	
O15318	
O15320	
O15321	
O15327	ENZYME REGULATION: Strongly inhibited by inositol hexakisphosphate. {ECO:0000250}.
O15335	
O15342	
O15344	
O15347	
O15350	
O15353	
O15354	
O15355	
O15357	ENZYME REGULATION: Activated upon translocation to the sites of synthesis of PtdIns(3,4,5)P3 in the membrane. Enzymatic activity is enhanced in the presence of phosphatidylserine. {ECO:0000269|PubMed:16824732}.
O15360	
O15370	
O15371	
O15372	
O15374	
O15375	
O15379	
O15381	
O15382	
O15389	
O15391	
O15392	
O15393	
O15394	
O15397	
O15399	
O15400	
O15403	
O15405	
O15409	
O15417	
O15427	
O15428	
O15431	
O15432	
O15438	
O15439	
O15440	
O15442	
O15444	
O15446	
O15453	
O15455	
O15457	
O15460	
O15466	
O15467	
O15479	
O15480	
O15481	
O15482	
O15484	
O15488	
O15492	
O15496	
O15498	
O15499	
O15503	
O15504	
O15511	
O15514	
O15516	ENZYME REGULATION: There is conflicting data about the effect of NAD cofactors on activity. PubMed:11441146 suggests that the redox state of the cell can modulate the transcriptional activity of the CLOCK-ARNTL/BMAL1 heterodimer; NADH and NADPH enhance the DNA-binding activity of the heterodimer. PubMed:23229515 reports that NADH and NADPH have no significant effect on DNA-binding activity of the CLOCK-ARNTL/BMAL1 heterodimer. {ECO:0000269|PubMed:11441146, ECO:0000269|PubMed:23229515}.
O15519	
O15520	
O15522	
O15523	
O15524	
O15525	
O15527	
O15528	
O15529	
O15530	ENZYME REGULATION: Homodimerization regulates its activity by maintaining the kinase in an autoinhibitory conformation. NPRL2 down-regulates its activity by interfering with tyrosine phosphorylation at the Tyr-9, Tyr-373 and Tyr-376 residues. The 14-3-3 protein YWHAQ acts as a negative regulator by association with the residues surrounding the Ser-241 residue. STRAP positively regulates its activity by enhancing its autophosphorylation and by stimulating its dissociation from YWHAQ. SMAD2, SMAD3, SMAD4 and SMAD7 also positively regulate its activity by stimulating its dissociation from YWHAQ. Activated by phosphorylation on Tyr-9, Tyr-373 and Tyr-376 by INSR in response to insulin. {ECO:0000269|PubMed:12177059, ECO:0000269|PubMed:16251192, ECO:0000269|PubMed:18616680, ECO:0000269|PubMed:20978239}.
O15533	
O15534	
O15535	
O15537	
O15539	
O15540	
O15541	
O15544	
O15547	
O15550	
O15551	
O15552	
O15553	
O15554	
O42043	
O43143	
O43147	
O43148	ENZYME REGULATION: Methyltransferase activity is activated by RAM/FAM103A1 (PubMed:27422871). {ECO:0000269|PubMed:27422871}.
O43149	
O43150	
O43151	
O43155	
O43156	
O43157	
O43159	
O43164	
O43166	
O43167	
O43169	
O43172	
O43173	
O43174	
O43175	
O43181	
O43182	
O43184	
O43186	
O43187	
O43189	
O43193	
O43194	
O43196	
O43236	
O43237	
O43240	
O43242	
O43246	
O43247	
O43248	
O43251	
O43252	ENZYME REGULATION: Inhibited by chlorate (PubMed:9576487). The kinase activity is subject to inhibition by the substrate adenylyl sulfate (PubMed:17540769). {ECO:0000269|PubMed:17540769, ECO:0000269|PubMed:9576487}.
O43255	ENZYME REGULATION: Inhibited by interaction with SNCAIP (isoform 2, but not isoform 1). May be inhibited by interaction with PEG10. {ECO:0000269|PubMed:19224863}.
O43257	
O43261	
O43264	
O43272	
O43278	
O43280	
O43281	
O43283	ENZYME REGULATION: Activated by autophosphorylation and homodimerization. {ECO:0000269|PubMed:11163770, ECO:0000269|PubMed:9353328}.
O43286	
O43290	
O43291	
O43292	
O43293	ENZYME REGULATION: A sequential activation is proposed: autophosphorylation at consensus sites is leading to dimerization of the catalytic domain stabilized by phosphorylation at Ser-50 and activation segment exchange (producing an active confirmation of both kinase modules in trans) followed by phosphorylation at Thr-180 in the activation segment and at other regulatory sites (Probable). Phosphorylation at Thr-180, Thr-225 and Thr-265 is essential for activity. Oligomerization is required for full enzymatic activity. Inhibited by pyridone 6 (K00225), a potent, ATP-competitive inhibitor. {ECO:0000269|PubMed:15611134, ECO:0000269|PubMed:17158456, ECO:0000269|PubMed:18239682, ECO:0000303|PubMed:18239682}.
O43294	
O43295	
O43296	
O43298	
O43299	
O43300	
O43301	
O43303	
O43304	
O43306	ENZYME REGULATION: Activated by forskolin (PubMed:17916776, PubMed:17110384). Inhibited by calcium ions, already at micromolar concentrations (By similarity). Inhibited by adenosine, AMP and their analogs (By similarity). Activated by GNAS (PubMed:17110384). Is further activated by the complex formed by GNB1 and GNG2 (PubMed:17110384). Phosphorylation by RAF1 results in its activation (By similarity). {ECO:0000250|UniProtKB:P30804, ECO:0000250|UniProtKB:Q01341, ECO:0000250|UniProtKB:Q03343, ECO:0000269|PubMed:17916776}.
O43307	
O43309	
O43310	
O43312	
O43313	
O43314	
O43315	
O43316	
O43318	ENZYME REGULATION: Activated by proinflammatory cytokines and in response to physical and chemical stresses, including osmotic stress, oxidative stress, arsenic and ultraviolet light irradiation. Activated by 'Lys-63'-linked polyubiquitination and by autophosphorylation. Association with TAB1/MAP3K7IP1 and TAB2/MAP3K7IP2 promotes activation through autophosphorylation, whereas PPM1B/PP2CB, PP2A and PPP6C dephosphorylation leads to inactivation. {ECO:0000269|PubMed:10702308, ECO:0000269|PubMed:11460167, ECO:0000269|PubMed:12242293, ECO:0000269|PubMed:16893890, ECO:0000269|PubMed:9079627}.
O43320	
O43323	
O43324	
O43325	
O43345	
O43347	
O43353	
O43361	
O43364	
O43365	
O43374	
O43379	
O43390	
O43395	
O43396	
O43399	
O43402	
O43405	
O43414	
O43422	
O43423	
O43424	
O43426	
O43427	
O43432	
O43435	
O43439	
O43447	ENZYME REGULATION: Inhibited by cyclosporin A.
O43448	
O43451	
O43462	
O43463	ENZYME REGULATION: Inhibited by S-adenosyl-L-homocysteine. Negatively regulated by CCAR2. {ECO:0000269|PubMed:16519522, ECO:0000269|PubMed:19218236}.
O43464	
O43474	
O43482	
O43488	
O43490	
O43491	
O43493	
O43497	
O43502	
O43504	
O43505	
O43506	
O43508	
O43511	
O43513	
O43516	
O43520	
O43521	
O43524	
O43525	
O43526	
O43529	
O43541	
O43542	
O43543	
O43548	
O43555	
O43556	
O43557	
O43559	
O43561	
O43566	
O43567	
O43570	ENZYME REGULATION: Inhibited by coumarins, saccharin, sulfonamide derivatives such as acetazolamide (AZA), benzenesulfonamide and derivatives (4-carboxyethylbenzene-sulfonamide, 4-carboxyethylbenzene-sulfonamide ethyl ester, 4-(acetyl-2-aminoethyl)benzene-sulfonamide, 4-aminoethylbenzene-sulfonamide) and Foscarnet (phosphonoformate trisodium salt). {ECO:0000269|PubMed:17314045, ECO:0000269|PubMed:17407288, ECO:0000269|PubMed:17705204, ECO:0000269|PubMed:18618712, ECO:0000269|PubMed:19186056, ECO:0000269|PubMed:19206230}.
O43572	
O43581	
O43583	
O43586	
O43592	
O43593	
O43597	
O43598	
O43602	
O43603	
O43609	
O43610	
O43612	
O43613	
O43614	
O43615	
O43617	
O43623	
O43633	
O43638	
O43639	
O43653	
O43657	
O43660	
O43663	
O43665	
O43670	
O43674	
O43676	
O43677	
O43678	
O43679	
O43680	
O43681	
O43683	ENZYME REGULATION: Autophosphorylated when the cells enters mitosis.
O43684	
O43687	
O43688	ENZYME REGULATION: Inhibited by sphingosine, zinc ions and propanolol.
O43692	
O43699	
O43704	
O43707	
O43708	
O43709	
O43711	
O43715	
O43716	
O43719	
O43731	
O43734	
O43736	
O43739	
O43741	
O43745	
O43747	
O43749	
O43752	
O43759	
O43760	
O43761	
O43763	
O43765	
O43766	
O43768	
O43772	
O43776	
O43781	ENZYME REGULATION: Inhibited by harmine, leucettamine B and leucettine L41.
O43790	
O43791	
O43795	
O43805	
O43808	
O43809	
O43812	
O43813	
O43815	
O43818	
O43819	
O43820	
O43822	
O43823	
O43824	
O43825	
O43826	ENZYME REGULATION: Inhibited by vanadate and chlorogenic acid. {ECO:0000269|PubMed:21949678}.
O43827	
O43829	
O43830	
O43837	ENZYME REGULATION: The heterotetramer and the heterodimer composed of IDH3A and IDH3G subunits can be allosterically activated by citrate (CIT) or/and ADP, and the two activators can act independently or synergistically. The heterodimer composed of IDH3A and IDH3B subunits cannot be allosterically regulated and the allosteric regulation of the heterotetramer is through the IDH3G subunit and not the IDH3B subunit. The IDH3G subunit contains the allosteric site which consists of a CIT-binding site and an ADP-binding site, and the binding of CIT and ADP causes conformational changes at the allosteric site which are transmitted to the active site in the catalytic subunit (IDH3A) through a cascade of conformational changes at the heterodimer interface, leading to stabilization of the isocitrate-binding at the active site and thus activation of the enzyme. ATP can activate the heterotetramer and the heterodimer composed of IDH3A and IDH3G subunits at low concentrations but inhibits their activities at high concentrations, whereas ATP exhibits only inhibitory effect on the heterodimer composed of IDH3A and IDH3B subunits. {ECO:0000269|PubMed:28098230, ECO:0000269|PubMed:28139779}.
O43847	
O43852	
O43854	
O43861	
O43865	
O43866	
O43868	ENZYME REGULATION: Inhibited by formycin B.
O43869	
O43889	
O43895	ENZYME REGULATION: Inhibited by apstatin and the chelating agent 1,10-phenanthroline. Also inhibited by high concentrations of Zn(2+). Not significantly inhibited by bestatin or phosphoramidon. {ECO:0000269|PubMed:15361070}.
O43896	
O43897	
O43900	
O43903	
O43908	
O43909	
O43913	
O43914	
O43915	
O43916	
O43918	
O43920	
O43921	
O43924	
O43927	
O43929	
O43930	
O43933	
O43934	
O60216	
O60218	ENZYME REGULATION: Inhibited by tolrestat. {ECO:0000269|PubMed:18087047}.
O60220	
O60224	
O60225	
O60229	
O60231	
O60232	
O60234	
O60235	ENZYME REGULATION: Strongly inhibited by diisopropyl fluorophosphate, leupeptin, antipain, aprotinin, and soybean trypsin inhibitor, but hardly inhibited by secretory leukocyte protease inhibitor at 10 microM.
O60237	
O60238	
O60239	
O60240	
O60241	ENZYME REGULATION: Receptor activity is regulated by proteolytic processing. The long N-terminal has a an inhibitory effect on the constitutive signaling activity. Removal of the N-terminal region induces an increase of the receptor activity. {ECO:0000269|PubMed:20367554, ECO:0000269|PubMed:28891236}.
O60242	
O60243	
O60244	
O60245	
O60248	
O60256	
O60258	
O60259	ENZYME REGULATION: Inhibited by a range of serine protease inhibitors including antipain, aprotinin, leupeptin, benzamidine and soybean trypsin inhibitor. {ECO:0000269|PubMed:16337200}.
O60260	ENZYME REGULATION: In the autoinhibited state the side chain of Phe-463 inserts into a hydrophobic groove in RING-0, occluding the ubiquitin acceptor site Cys-431, whereas the REP repressor element binds RING-1 and blocks its E2-binding site (PubMed:23727886, PubMed:23770887). Activation of PRKN requires 2 steps: (1) phosphorylation at Ser-65 by PINK1 and (2) binding to phosphorylated ubiquitin, leading to unlock repression of the catalytic Cys-431 by the RING-0 region via an allosteric mechanism and converting PRKN to its fully-active form (PubMed:24660806, PubMed:24784582, PubMed:25527291). According to another report, phosphorylation at Ser-65 by PINK1 is not essential for activation and only binding to phosphorylated ubiquitin is essential to unlock repression (PubMed:24751536). {ECO:0000269|PubMed:23727886, ECO:0000269|PubMed:23770887, ECO:0000269|PubMed:24660806, ECO:0000269|PubMed:24751536, ECO:0000269|PubMed:24784582, ECO:0000269|PubMed:25527291}.
O60262	
O60264	
O60266	ENZYME REGULATION: Activated by forskolin. After forskolin treatment, activity is further increased by calcium/calmodulin. In the absence of forskolin, calcium/calmodulin has little effect on enzyme activity. {ECO:0000250|UniProtKB:P21932}.
O60268	
O60269	
O60271	
O60279	
O60281	
O60282	
O60284	
O60285	ENZYME REGULATION: Activated by phosphorylation on Thr-211. Activated by phosphorylation at Ser-600 AKT1 during glucose starvation; the relevance of such activation in normal cells is however unsure. {ECO:0000269|PubMed:14976552}.
O60287	
O60290	
O60291	
O60292	
O60293	
O60294	
O60296	
O60299	
O60303	
O60304	
O60306	
O60307	
O60308	
O60309	
O60312	
O60313	
O60315	
O60318	
O60320	
O60330	
O60331	ENZYME REGULATION: Activated by interaction with TLN2. {ECO:0000269|PubMed:12422219}.
O60333	
O60336	
O60337	
O60341	
O60343	
O60346	ENZYME REGULATION: Insensitive to okadaic acid (PubMed:15808505). Deubiquitination by WDR48-USP12 complex positively regulates PHLPP1 stability (PubMed:24145035). {ECO:0000269|PubMed:15808505, ECO:0000269|PubMed:24145035}.
O60347	
O60353	
O60356	
O60359	
O60361	
O60381	
O60383	
O60384	
O60391	
O60393	
O60397	
O60403	
O60404	
O60412	
O60422	
O60423	
O60427	
O60431	
O60437	
O60443	
O60447	
O60449	
O60462	
O60469	
O60476	ENZYME REGULATION: Inhibited by both 1-deoxymannojirimycin and kifunensine.
O60477	
O60478	
O60479	
O60481	
O60486	
O60487	
O60488	
O60493	
O60494	
O60496	
O60499	
O60500	
O60502	ENZYME REGULATION: Inhibited by N-acetylglucosamine and not N-acetylgalactosamine. {ECO:0000269|PubMed:11148210}.
O60503	ENZYME REGULATION: Insensitive to calcium/calmodulin, forskolin and somatostatin. Stimulated by beta-adrenergic receptor activation (PubMed:9628827). Activity is down-regulated by calcium/calcineurin (PubMed:10987815). {ECO:0000269|PubMed:10987815, ECO:0000269|PubMed:9628827}.
O60504	
O60506	
O60507	
O60508	
O60512	
O60513	
O60516	
O60518	
O60519	
O60522	
O60524	
O60542	
O60543	
O60547	
O60548	
O60551	
O60563	
O60565	
O60566	ENZYME REGULATION: Kinase activity stimulated by CENPE. {ECO:0000269|PubMed:12925705}.
O60568	
O60573	
O60575	
O60583	
O60602	
O60603	
O60609	
O60610	
O60613	
O60635	
O60636	
O60637	
O60641	
O60645	
O60656	
O60658	ENZYME REGULATION: Inhibited by dipyridimole. Insensitive to selective PDE inhibitors including rolipram and zaprinast as well as to the non-selective inhibitor, IBMX. Unaffected by cGMP. {ECO:0000250|UniProtKB:O95263}.
O60662	
O60663	
O60664	
O60667	
O60669	
O60671	
O60673	
O60674	ENZYME REGULATION: Regulated by autophosphorylation, can both activate or decrease activity (By similarity). Heme regulates its activity by enhancing the phosphorylation on Tyr-1007 and Tyr-1008 (PubMed:21036157). {ECO:0000250|UniProtKB:Q62120, ECO:0000269|PubMed:21036157}.
O60675	
O60676	
O60678	ENZYME REGULATION: Inhibited by N-ethylmaleimide and high concentrations of zinc chloride. {ECO:0000250}.
O60682	
O60683	
O60684	
O60687	
O60688	
O60701	ENZYME REGULATION: UDP-alpha-D-xylose (UDX) acts as a feedback inhibitor by activating an allosteric switch. {ECO:0000269|PubMed:21961565}.
O60704	
O60706	
O60711	
O60716	
O60721	
O60725	
O60729	
O60732	
O60733	ENZYME REGULATION: Inhibited by calcium-activated calmodulin. {ECO:0000250}.
O60739	
O60741	ENZYME REGULATION: Activated by cAMP, and at 10-100 times higher concentrations, also by cGMP. cAMP binding promotes tetramerization and formation of an active channel. Compared to other family members, cAMP has less stimulatory effect on HCN1 because part of the molecules already contain bound cAMP and form homotetramers when cAMP levels are low. Inhibited by Cs(1+), zatebradine, capsazepine and ZD7288. {ECO:0000269|PubMed:15351778, ECO:0000269|PubMed:28086084}.
O60749	
O60755	
O60756	
O60759	
O60760	ENZYME REGULATION: Prostaglandin PGD2 synthesis is stimulated by calcium and magnesium ions. One calcium or magnesium ion is bound between the subunits of the homodimer. The interactions with the protein are for the most part mediated via water molecules. Magnesium increases the affinity for glutathione, while calcium has no effect on the affinity for glutathione. {ECO:0000269|PubMed:12627223}.
O60762	
O60763	
O60765	
O60774	
O60779	
O60783	
O60784	
O60806	
O60809	
O60810	
O60811	
O60812	
O60813	
O60814	
O60825	ENZYME REGULATION: Phosphorylation results in the activation of the kinase activity.
O60826	
O60828	
O60829	
O60830	
O60831	
O60832	
O60840	
O60841	
O60844	
O60858	
O60861	
O60869	
O60870	
O60879	
O60880	
O60882	
O60883	
O60884	
O60885	
O60888	
O60890	
O60894	
O60895	
O60896	
O60902	
O60906	
O60907	
O60909	
O60911	
O60921	
O60925	
O60927	
O60928	
O60930	ENZYME REGULATION: In the presence of magnesium, manganese is inhibitory.
O60931	
O60934	
O60936	
O60938	
O60939	
O60941	
O60942	
O71037	
O75015	
O75019	
O75022	
O75023	
O75027	
O75030	
O75031	
O75037	
O75038	
O75044	
O75051	
O75052	
O75054	
O75056	
O75061	
O75063	
O75064	
O75069	
O75071	
O75072	
O75074	
O75077	
O75078	
O75081	
O75083	
O75084	
O75093	
O75094	
O75095	
O75096	
O75106	
O75110	
O75112	
O75113	
O75116	ENZYME REGULATION: Activated by RHOA binding. Inhibited by Y-27632 (By similarity). {ECO:0000250}.
O75121	
O75122	
O75123	
O75127	
O75128	
O75129	
O75131	
O75132	
O75140	
O75143	
O75144	
O75145	
O75146	
O75147	
O75150	
O75151	ENZYME REGULATION: Enzymatically inactive by itself, and become active following phosphorylation by PKA.
O75152	
O75153	
O75154	
O75155	
O75157	
O75159	
O75161	
O75164	ENZYME REGULATION: Several specific inhibitors are being developed and tested. {ECO:0000269|PubMed:26741168}.
O75165	
O75167	
O75170	
O75173	
O75175	
O75177	
O75179	
O75182	
O75185	
O75190	
O75191	
O75192	
O75197	
O75200	
O75204	
O75208	
O75223	
O75251	
O75264	
O75290	
O75293	
O75298	
O75306	
O75309	
O75310	
O75311	
O75312	
O75317	ENZYME REGULATION: Activated by interaction with WDR20 and WDR48 through different allosteric mechanisms. {ECO:0000269|PubMed:20147737, ECO:0000269|PubMed:27373336}.
O75319	
O75323	
O75324	
O75325	
O75326	
O75330	
O75333	
O75334	
O75335	
O75339	
O75340	
O75342	
O75343	ENZYME REGULATION: Activated by nitric oxide in the presence of magnesium or manganese ions.
O75344	
O75346	
O75347	
O75348	
O75351	
O75352	
O75354	
O75355	
O75356	
O75360	
O75362	
O75363	
O75364	
O75365	ENZYME REGULATION: Inhibited by sodium orthovanadate and peroxovanadium compounds, and by pentamidine. {ECO:0000269|PubMed:11355880, ECO:0000269|PubMed:12516958}.
O75366	
O75367	
O75368	
O75369	
O75373	
O75376	
O75379	
O75380	
O75381	
O75382	
O75385	
O75386	
O75387	
O75388	
O75390	
O75391	
O75394	
O75396	
O75398	
O75400	
O75409	
O75410	
O75414	
O75417	
O75419	
O75420	
O75425	
O75426	
O75427	
O75431	
O75436	
O75437	
O75438	
O75439	
O75443	
O75444	
O75445	
O75446	
O75448	
O75449	ENZYME REGULATION: ATPase activity is stimulated by microtubules, which promote homooligomerization. ATP-dependent microtubule severing is stimulated by interaction with KATNB1. {ECO:0000255|HAMAP-Rule:MF_03023}.
O75452	ENZYME REGULATION: Inhibited by citral, perillyl alcohol, geraniol, farnesol and geranyl geraniol. {ECO:0000269|PubMed:9677409}.
O75459	
O75460	ENZYME REGULATION: The kinase domain is activated by trans-autophosphorylation following homodimerization (PubMed:12637535, PubMed:9637683). Kinase activity is required for activation of the endoribonuclease domain (PubMed:12637535, PubMed:9637683). Endoribonuclease activity is specifically inhibited by hydroxy-aryl-aldehydes (HAA) (By similarity). {ECO:0000250|UniProtKB:Q9EQY0, ECO:0000269|PubMed:12637535, ECO:0000269|PubMed:9637683}.
O75461	
O75462	
O75467	
O75469	
O75473	
O75474	
O75475	
O75477	
O75478	
O75486	
O75487	
O75489	
O75493	
O75494	
O75496	
O75503	
O75506	
O75508	
O75509	
O75521	
O75525	
O75526	
O75528	
O75529	
O75530	
O75531	
O75533	
O75534	
O75541	
O75553	
O75554	
O75556	
O75558	
O75563	
O75564	
O75569	
O75570	
O75575	
O75578	
O75581	
O75582	ENZYME REGULATION: Activated by phosphorylation at Ser-360, Thr-581 and Thr-700 by MAPK1/ERK2, MAPK3/ERK1 and MAPK14/p38-alpha, and by further autophosphorylation of Ser-212, Ser-376 and Ser-381 by the activated C-terminal kinase domain. The active N-terminal kinase domain finally phosphorylates downstream substrates, as well as Ser-750, Ser-752 and Ser-758 in its own C-terminal region. {ECO:0000269|PubMed:15568999, ECO:0000269|PubMed:9687510}.
O75586	
O75592	
O75593	
O75594	
O75596	
O75600	
O75602	
O75603	
O75604	ENZYME REGULATION: Cleavage is inhibited by ubiquitin in a dosage-dependent manner. Cleavage is blocked by ubiquitin aldehyde. {ECO:0000269|PubMed:16905103}.
O75607	
O75608	ENZYME REGULATION: Inhibited by palmostatin-B, leading to impair depalmitoylating of Ras. {ECO:0000269|PubMed:20418879}.
O75610	
O75616	
O75618	
O75626	
O75628	
O75629	
O75631	
O75635	
O75636	
O75638	
O75643	
O75648	
O75663	
O75665	
O75674	
O75676	ENZYME REGULATION: Activated by phosphorylation at Ser-343, Thr-568 and Thr-687 by MAPK1/ERK2, MAPK3/ERK1 and MAPK14/p38-alpha, and by further autophosphorylation of Ser-196, Ser-360 and Ser-365 by the activated C-terminal kinase domain. {ECO:0000250}.
O75677	
O75678	
O75679	
O75683	
O75688	
O75689	
O75690	
O75691	
O75694	
O75695	
O75711	
O75712	
O75715	
O75716	
O75717	
O75718	
O75746	
O75747	
O75751	
O75752	
O75762	ENZYME REGULATION: Inhibited by ruthenium red, a potent blocker of TRPV channels. {ECO:0000269|PubMed:20547126}.
O75764	
O75771	
O75781	
O75783	
O75787	
O75791	
O75792	
O75794	
O75795	
O75800	
O75807	
O75808	
O75815	
O75817	
O75818	
O75820	
O75821	
O75822	
O75828	
O75829	
O75830	
O75832	
O75838	
O75840	
O75841	
O75843	
O75844	
O75845	
O75864	
O75865	
O75871	
O75874	
O75879	
O75880	
O75881	
O75882	
O75884	
O75886	
O75888	
O75891	
O75896	
O75897	
O75899	
O75900	ENZYME REGULATION: Inhibited by TIMP2. {ECO:0000250}.
O75901	
O75907	ENZYME REGULATION: XP620 is a selective DGAT1 inhibitor. {ECO:0000269|PubMed:16214399}.
O75908	
O75909	
O75911	
O75912	
O75914	ENZYME REGULATION: Activated by binding small G proteins. Binding of GTP-bound CDC42 or RAC1 to the autoregulatory region releases monomers from the autoinhibited dimer, enables phosphorylation of Thr-436 and allows the kinase domain to adopt an active structure (By similarity). {ECO:0000250}.
O75915	
O75916	
O75920	
O75923	
O75925	
O75928	
O75934	
O75935	
O75936	
O75937	
O75940	
O75943	
O75947	
O75949	
O75951	
O75952	
O75953	
O75954	
O75955	
O75956	
O75962	
O75964	
O75969	
O75970	
O75971	
O75973	
O75976	
O75995	
O76000	
O76001	
O76002	
O76003	
O76009	
O76011	
O76013	
O76014	
O76015	
O76021	
O76024	
O76027	
O76031	
O76036	
O76038	
O76039	
O76041	
O76042	
O76050	
O76054	
O76061	
O76062	
O76064	
O76070	
O76071	
O76074	ENZYME REGULATION: Sildenafil (Viagra) is a highly selective and potent inhibitor of PDE5A and is effective in the treatment of penile erectile dysfunction. Also inhibited by zaprinast. {ECO:0000269|PubMed:12955149}.
O76075	ENZYME REGULATION: Inhibited by DFFA (DFF45).
O76076	
O76080	
O76081	
O76082	
O76083	ENZYME REGULATION: Inhibited by zaprinast; inhibitor is however not specific to PDE9A (PubMed:9624146). Specifically inhibited by BAY-73-6691 (1-(2-chlorophenyl)-6-((2R)-3,3,3- trifluoro-2-methylpropyl)-1,5-dihydro-4H-pyrazolo(3,4-d)pyrimidine-4-one) (PubMed:16150925). BAY-73-9961 has two enantiomers, (R) and (S), due to the presence of a chiral center, and both forms vary in their pattern of interaction (PubMed:20121115, PubMed:21483814). Specifically inhibited by PF-4181366 (4H-Pyrazolo[3,4-d]pyrimidin-4-one, 1- cyclopentyl-1,5-dihydro-6-[(3S,4S)-4-methyl- 1-(6-quinoxalinylmethyl)-3-pyrrolidinyl]-one) (PubMed:19919087). Specifically inhibited by PF-4449613 ((R)-6-(1-(3-phenoxyazetidin-1-yl)ethyl)-1-(tetrahydro-2H-pyran-4-yl)-1H-pyrazolo[3,4-d]pyrimidin- 4(5H)-one) (PubMed:25799991). Specifically inhibited by inhibitor 28 (2-((1-(2-Chlorophenyl)-4-hydroxy-1Hpyrazolo[ 3,4-d]pyrimidin-6-yl)amino)-N-(4- methoxyphenyl)propanamide): inhibitor forms a hydrogen bond with Tyr-484 and Gln-513 (PubMed:22985069). Specifically inhibited by 1-Cyclopentyl-6-[(1r)-1-(3-phenoxyazetidin- 1-Yl)ethyl]-1,5-dihydro-4h-pyrazolo[3,4-D] pyrimidin-4-one: inhibitor forms a hydrogen bond with Tyr-484 and Gln-513 (PubMed:23025719). {ECO:0000269|PubMed:16150925, ECO:0000269|PubMed:19919087, ECO:0000269|PubMed:20121115, ECO:0000269|PubMed:21483814, ECO:0000269|PubMed:22985069, ECO:0000269|PubMed:23025719, ECO:0000269|PubMed:25799991, ECO:0000269|PubMed:9624146, ECO:0000303|PubMed:24746902}.
